"game_id","name","max_players","playtime","min_age","min_players","age_of_game","users_rated","rating","CardGame","Wargame","Fantasy","Fighting","Economic","Science.Fiction","Dice","Party.Game","AbstractStrategy","Childrens.Game","WorldWarII","Bluffing","Humor","Animals","Adventure","Medieval","Action.Dexterity","Deduction","Movies.TV.Radiotheme","Miniatures"
179303,"Cthulhu Realms",4,45,14,2,7,1594,6.94312,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
179350,"Bretagne",4,120,14,2,7,331,6.77562,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
179385,"Rome: City of Marble",4,75,12,2,7,118,6.51949,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
179386,"London Markets",4,60,10,3,6,52,6.33308,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
179460,"Stronghold (2nd edition)",2,90,10,2,6,625,7.79937,"No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
179547,"Victus: Barcelona 1714",4,180,12,1,7,59,7.87576,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
179548,"Sweet Nose",5,45,8,3,6,58,6.7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
179572,"Dice City",4,60,14,1,7,2397,6.92453,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
179574,"Scuba",4,60,8,2,6,70,5.86571,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No"
179627,"Tunhell",4,40,8,2,7,98,6.80816,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
179629,"Panda Head",5,20,7,2,7,52,5.34038,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
179661,"KINMO",10,25,10,2,7,68,7.87456,"Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
179719,"Risk: Game of Thrones",7,240,18,2,7,308,7.08658,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No"
179723,"Dino Twist",6,20,7,2,7,70,6.50643,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
179794,"Me Want Cookies!",5,10,5,2,7,94,6.14681,"Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No"
179820,"Tail Feathers",4,90,9,2,7,296,7.56216,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
179835,"Stellar Conflict",4,10,10,2,7,453,6.6964,"Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
179918,"The Producer: 1940-1944",4,180,12,2,7,110,6.31491,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No"
179929,"JurassAttack!",2,15,8,2,7,101,6.65446,"Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
179930,"Avalanche at Yeti Mountain",5,30,8,1,6,109,6.23853,"Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
179933,"Agility",2,45,10,2,6,259,7.57734,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No"
180006,"Fram R'lyeh",5,20,12,3,7,71,6.25239,"Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No"
180020,"Virus!",6,20,8,2,7,519,6.84952,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180040,"Villages of Valeria",5,60,14,1,6,965,7.24052,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180179,"Siggil",4,0,8,1,7,203,6.45302,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180193,"Expo 1906",4,90,12,1,7,141,7.09199,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180198,"Rolling America",99,15,8,1,7,587,6.5779,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
180208,"Witkacy",4,30,6,2,7,98,5.7148,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180211,"Apollo XIII",5,75,13,2,7,74,6.65541,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180231,"OctoDice",4,30,10,1,7,483,6.69243,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
180238,"RevoltaaA",5,20,10,3,7,80,5.695,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180241,"Warhammer: Age of Sigmar",2,180,12,2,7,300,6.1115,"No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
180292,"Stingy",6,50,10,2,7,60,5.43167,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180325,"Elfenroads",6,90,13,2,7,219,7.26142,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180345,"Zena 1814",5,90,12,2,7,103,7.08495,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180355,"Visby",2,30,10,2,7,72,6.66736,"Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No"
180387,"Dungeon Solitaire: Tomb of the Four Kings",1,10,0,1,7,55,7.12891,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
180459,"Wikipedia: The Game About Everything",4,0,8,2,7,52,5.56731,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180471,"Hoard",6,45,6,2,8,77,7.30779,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180489,"Los Aprendices",4,60,10,2,7,69,6.03478,"No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
180511,"Shakespeare",4,90,13,1,7,2178,7.52798,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180543,"Exceed: Red Horizon – Reese & Heidi vs. Vincent & Nehtali",2,30,0,2,6,142,8.12113,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180564,"Carcassonne: Star Wars",5,35,7,2,7,861,6.86436,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No"
180591,"Tumult Royale",4,40,10,2,7,248,6.66897,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180592,"Steam Time",4,90,12,2,7,765,7.31681,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
180593,"The Bloody Inn",4,60,14,1,7,2891,7.00248,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180598,"Voilà!",6,0,6,2,7,53,6.42453,"Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
180599,"Sly Dice",4,45,14,2,7,60,6.70667,"No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
180602,"Game of Trains",4,0,8,2,7,745,6.40285,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180611,"Evil Genius: Deathray",6,60,8,2,7,104,4.88558,"Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
180616,"Ascension: Year Two Collector's Edition",6,0,13,1,7,104,8.1176,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180644,"3 Kings",8,90,14,3,7,53,7.53208,"No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","Yes","No","No"
180650,"Goths Save The Queen",4,20,8,2,6,78,6.42487,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No"
180680,"Automobiles",5,75,10,2,6,1279,7.45336,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180761,"Dreamwell",4,45,13,2,6,266,6.95895,"Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
180771,"Teenage Mutant Ninja Turtles: Shadows of the Past",5,90,14,2,6,445,7.95213,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
180785,"Mighty Monsters",6,35,8,3,6,104,6.12019,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180816,"Munchkin: The Nightmare Before Christmas",6,120,10,3,7,130,6.59423,"No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No"
180852,"Tiny Epic Western",4,45,14,1,6,1584,7.00477,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
180867,"Kitty Paw",4,30,6,1,7,259,6.11139,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
180899,"Ponzi Scheme",5,90,12,3,7,763,7.35367,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180901,"Joraku",4,60,12,3,7,193,7.15705,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
180906,"Portal of Morth",4,180,12,1,7,81,6.95988,"No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
180910,"Chronicler",4,20,10,2,7,72,5.94611,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180920,"Flock",5,30,14,2,6,80,6.00138,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No"
180921,"Lutèce",5,90,10,2,7,109,6.79954,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180937,"Le Bois des Couadsous",4,10,7,2,7,88,6.94318,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180938,"La Glace et le Ciel",4,20,10,2,7,79,6.82532,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180956,"One Night Ultimate Vampire",10,10,8,3,7,813,7.05399,"Yes","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No"
180974,"Potion Explosion",4,60,8,2,7,3394,7.238,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
180975,"Crimson Creek",6,90,16,2,6,163,6.07153,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
180977,"Magecraft",4,60,8,2,6,89,7.07416,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181120,"Pocket Invaders",4,20,8,2,6,134,6.90291,"No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
181122,"Wrath of Dragons",6,0,12,2,7,135,7.23593,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181161,"Brick Party",9,30,5,2,7,196,6.79327,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
181176,"Council of Blackthorn",6,90,13,2,6,200,7.72447,"Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
181192,"Munchkin Oz",6,120,10,3,7,92,6.44185,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181209,"Mistfall: Kickstarter Edition",4,0,0,1,7,92,7.08587,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
181236,"Bastion",4,90,10,1,7,53,6.64528,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181244,"Amphipolis",4,30,10,1,7,78,6.02244,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181245,"OMG",6,20,8,2,7,68,5.68912,"Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
181260,"Burano",4,120,12,2,7,507,6.9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181263,"Falling Coin",4,5,6,3,7,50,5.318,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
181279,"Fury of Dracula (third edition)",5,180,14,2,7,4446,7.72467,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
181289,"Terra Mystica: Big Box",5,150,12,2,7,109,8.84862,"No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181290,"KUMO Hogosha",4,30,8,2,7,197,7.08904,"No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
181304,"Mysterium",7,42,10,2,7,11985,7.53521,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No"
181327,"Die holde Isolde",5,30,8,2,7,243,6.74527,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
181329,"Team Play",6,30,8,3,7,246,6.93569,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181345,"Dr. Eureka",4,15,8,1,7,1036,6.81946,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No"
181370,"Mint Tin Mini Apocalypse",2,10,10,2,7,220,7.34132,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181377,"The Opulent",4,90,16,1,6,51,7.37059,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181382,"Niña & Pinta",4,120,14,1,6,67,7.12358,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
181385,"Retro Loonacy",5,10,8,2,7,84,6.72857,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181390,"Buttons",4,30,8,2,7,55,6.02431,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
181393,"Brass Empire",5,60,10,1,6,84,7.32679,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181404,"Taverna",5,90,12,2,7,274,6.40529,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
181440,"Hack Trick",4,25,10,2,7,317,6.83141,"Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No"
181464,"D6 Shooter",4,60,8,2,6,71,7.37648,"Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
181494,"CVlizations",5,60,10,2,7,482,6.60046,"Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
181501,"Peloponnes Card Game",5,45,10,2,7,229,6.76771,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181521,"Warhammer Quest: The Adventure Card Game",4,60,14,1,7,2952,7.62358,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
181523,"Snowblind: Race for the Pole",4,60,10,1,6,257,6.98883,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
181530,"Runebound (Third Edition)",4,180,14,2,7,1782,7.60574,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
181616,"8-28",6,30,8,3,7,70,5.41114,"Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
181617,"Beasty Bar: New Beasts in Town",4,20,8,2,7,277,7.08224,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No"
181687,"The Pursuit of Happiness",4,90,12,1,7,1412,7.35129,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181694,"Cha dango",6,25,5,2,7,55,6.84182,"Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No"
181761,"Pi mal Pflaumen",5,40,8,3,7,752,6.67684,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181796,"The Prodigals Club",5,100,14,2,7,931,7.47717,"Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
181797,"Inhabit the Earth",4,90,14,2,7,803,7.13561,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No"
181807,"Dragon Rampant: Fantasy Wargaming Rules",0,0,0,2,7,51,8.24902,"No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
181810,"Kodama: The Tree Spirits",5,40,14,2,6,1627,7.01224,"Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
181811,"Tatsu",2,45,8,2,6,166,6.93373,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
181867,"3 sind eine zu viel!",4,0,10,2,7,157,6.69652,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
